0.01	3.749947261e-2003
0.01	3.749947261e-2005
0.01	3.749947261e-2007
0.01	3.749947261e-2009
0.01	3.749947261e-2011
0.01	3.749947261e-2013
0.01	3.749947261e-2015
0.01	3.749947261e-2017
0.01	3.749947261e-2019
0.01	3.749947261e-2021
0.01	3.749947261e-2023
0.01	3.749947261e-2025
0.01	3.749947261e-2027
0.01	3.749947261e-2029
0.01	3.749947261e-2031
0.01	3.749947261e-2033
0.01	3.749947261e-2035
0.01	3.749947261e-2037
0.01	3.749947261e-2039
0.01	3.749947261e-2041
0.01	3.749947261e-2043
0.01	3.749947261e-2045
0.01	3.749947261e-2047
0.01	3.749947261e-2049
0.01	3.749947261e-2051
0.01	3.749947261e-2053
0.01	3.749947261e-2055
0.01	3.749947261e-2057
0.01	3.749947261e-2059
0.01	3.749947261e-2061
0.01	3.749947261e-2063
0.01	3.749947261e-2065
0.01	3.749947261e-2067
0.01	3.749947261e-2069
0.01	3.749947261e-2071
0.01	3.749947261e-2073
0.01	3.749947261e-2075
0.01	3.749947261e-2077
0.01	3.749947261e-2079
0.01	3.749947261e-2081
0.01	3.749947261e-2083
0.01	3.749947261e-2085
0.01	3.749947261e-2087
0.01	3.749947261e-2089
0.01	3.749947261e-2091
0.01	3.749947261e-2093
0.01	3.749947261e-2095
0.01	3.749947261e-2097
0.01	3.749947261e-2099
0.01	3.749947261e-2101
0.01	3.749947261e-2103
0.01	3.749947261e-2105
0.01	3.749947261e-2107
0.01	3.749947261e-2109
0.01	3.749947261e-2111
0.01	3.749947261e-2113
0.01	3.749947261e-2115
0.01	3.749947261e-2117
0.01	3.749947261e-2119
0.01	3.749947261e-2121
0.01	3.749947261e-2123
0.01	3.749947261e-2125
0.01	3.749947261e-2127
0.01	3.749947261e-2129
0.01	3.749947261e-2131
0.01	3.749947261e-2133
0.01	3.749947261e-2135
0.01	3.749947261e-2137
0.01	3.749947261e-2139
0.01	3.749947261e-2141
0.01	3.749947261e-2143
0.01	3.749947261e-2145
0.01	3.749947261e-2147
0.01	3.749947261e-2149
0.01	3.749947261e-2151
0.01	3.749947261e-2153
0.01	3.749947261e-2155
0.01	3.749947261e-2157
0.01	3.749947261e-2159
0.01	3.749947261e-2161
0.01	3.749947261e-2163
0.01	3.749947261e-2165
0.01	3.749947261e-2167
0.01	3.749947261e-2169
0.01	3.749947261e-2171
0.01	3.749947261e-2173
0.01	3.749947261e-2175
0.01	3.749947261e-2177
0.01	3.749947261e-2179
0.01	3.749947261e-2181
0.01	3.749947261e-2183
0.01	3.749947261e-2185
0.01	3.749947261e-2187
0.01	3.749947261e-2189
0.01	3.749947261e-2191
0.01	3.749947261e-2193
0.01	3.749947261e-2195
0.01	3.749947261e-2197
0.01	3.749947261e-2199
0.01	3.749947261e-2201
0.02	8.035862312e-1702
0.02	1.607172462e-1703
0.02	3.214344924e-1705
0.02	6.428689848e-1707
0.02	1.285737970e-1708
0.02	2.571475940e-1710
0.02	5.142951880e-1712
0.02	1.028590376e-1713
0.02	2.057180752e-1715
0.02	4.114361504e-1717
0.02	8.228723008e-1719
0.02	1.645744602e-1720
0.02	3.291489204e-1722
0.02	6.582978408e-1724
0.02	1.316595682e-1725
0.02	2.633191364e-1727
0.02	5.266382728e-1729
0.02	1.053276546e-1730
0.02	2.106553092e-1732
0.02	4.213106184e-1734
0.02	8.426212368e-1736
0.02	1.685242474e-1737
0.02	3.370484948e-1739
0.02	6.740969896e-1741
0.02	1.348193979e-1742
0.02	2.696387958e-1744
0.02	5.392775916e-1746
0.02	1.078555183e-1747
0.02	2.157110366e-1749
0.02	4.314220732e-1751
0.02	8.628441464e-1753
0.02	1.725688293e-1754
0.02	3.451376586e-1756
0.02	6.902753172e-1758
0.02	1.380550634e-1759
0.02	2.761101268e-1761
0.02	5.522202536e-1763
0.02	1.104440507e-1764
0.02	2.208881014e-1766
0.02	4.417762028e-1768
0.02	8.835524056e-1770
0.02	1.767104811e-1771
0.02	3.534209622e-1773
0.02	7.068419244e-1775
0.02	1.413683849e-1776
0.02	2.827367698e-1778
0.02	5.654735396e-1780
0.02	1.130947079e-1781
0.02	2.261894158e-1783
0.02	4.523788316e-1785
0.02	9.047576632e-1787
0.02	1.809515326e-1788
0.02	3.619030652e-1790
0.02	7.238061304e-1792
0.02	1.447612261e-1793
0.02	2.895224522e-1795
0.02	5.790449044e-1797
0.02	1.158089809e-1798
0.02	2.316179618e-1800
0.02	4.632359236e-1802
0.02	9.264718472e-1804
0.02	1.852943694e-1805
0.02	3.705887388e-1807
0.02	7.411774776e-1809
0.02	1.482354955e-1810
0.02	2.964709910e-1812
0.02	5.929419820e-1814
0.02	1.185883964e-1815
0.02	2.371767928e-1817
0.02	4.743535856e-1819
0.02	9.487071712e-1821
0.02	1.897414342e-1822
0.02	3.794828684e-1824
0.02	7.589657368e-1826
0.02	1.517931474e-1827
0.02	3.035862948e-1829
0.02	6.071725896e-1831
0.02	1.214345179e-1832
0.02	2.428690358e-1834
0.02	4.857380716e-1836
0.02	9.714761432e-1838
0.02	1.942952286e-1839
0.02	3.885904572e-1841
0.02	7.771809144e-1843
0.02	1.554361829e-1844
0.02	3.108723658e-1846
0.02	6.217447316e-1848
0.02	1.243489463e-1849
0.02	2.486978926e-1851
0.02	4.973957852e-1853
0.02	9.947915704e-1855
0.02	1.989583141e-1856
0.02	3.979166282e-1858
0.02	7.958332564e-1860
0.02	1.591666513e-1861
0.02	3.183333026e-1863
0.02	6.366666052e-1865
0.02	1.273333210e-1866
0.02	2.546666420e-1868
0.02	5.093332840e-1870
0.03	1.487141260e-1525
0.03	4.461423780e-1527
0.03	1.338427134e-1528
0.03	4.015281402e-1530
0.03	1.204584421e-1531
0.03	3.613753263e-1533
0.03	1.084125979e-1534
0.03	3.252377937e-1536
0.03	9.757133811e-1538
0.03	2.927140143e-1539
0.03	8.781420429e-1541
0.03	2.634426129e-1542
0.03	7.903278387e-1544
0.03	2.370983516e-1545
0.03	7.112950548e-1547
0.03	2.133885164e-1548
0.03	6.401655492e-1550
0.03	1.920496648e-1551
0.03	5.761489944e-1553
0.03	1.728446983e-1554
0.03	5.185340949e-1556
0.03	1.555602285e-1557
0.03	4.666806855e-1559
0.03	1.400042056e-1560
0.03	4.200126168e-1562
0.03	1.260037850e-1563
0.03	3.780113550e-1565
0.03	1.134034065e-1566
0.03	3.402102195e-1568
0.03	1.020630658e-1569
0.03	3.061891974e-1571
0.03	9.185675922e-1573
0.03	2.755702777e-1574
0.03	8.267108331e-1576
0.03	2.480132499e-1577
0.03	7.440397497e-1579
0.03	2.232119249e-1580
0.03	6.696357747e-1582
0.03	2.008907324e-1583
0.03	6.026721972e-1585
0.03	1.808016592e-1586
0.03	5.424049776e-1588
0.03	1.627214933e-1589
0.03	4.881644799e-1591
0.03	1.464493440e-1592
0.03	4.393480320e-1594
0.03	1.318044096e-1595
0.03	3.954132288e-1597
0.03	1.186239686e-1598
0.03	3.558719058e-1600
0.03	1.067615717e-1601
0.03	3.202847151e-1603
0.03	9.608541453e-1605
0.03	2.882562436e-1606
0.03	8.647687308e-1608
0.03	2.594306192e-1609
0.03	7.782918576e-1611
0.03	2.334875573e-1612
0.03	7.004626719e-1614
0.03	2.101388016e-1615
0.03	6.304164048e-1617
0.03	1.891249214e-1618
0.03	5.673747642e-1620
0.03	1.702124293e-1621
0.03	5.106372879e-1623
0.03	1.531911864e-1624
0.03	4.595735592e-1626
0.03	1.378720678e-1627
0.03	4.136162034e-1629
0.03	1.240848610e-1630
0.03	3.722545830e-1632
0.03	1.116763749e-1633
0.03	3.350291247e-1635
0.03	1.005087374e-1636
0.03	3.015262122e-1638
0.03	9.045786366e-1640
0.03	2.713735910e-1641
0.03	8.141207730e-1643
0.03	2.442362319e-1644
0.03	7.327086957e-1646
0.03	2.198126087e-1647
0.03	6.594378261e-1649
0.03	1.978313478e-1650
0.03	5.934940434e-1652
0.03	1.780482130e-1653
0.03	5.341446390e-1655
0.03	1.602433917e-1656
0.03	4.807301751e-1658
0.03	1.442190525e-1659
0.03	4.326571575e-1661
0.03	1.297971472e-1662
0.03	3.893914416e-1664
0.03	1.168174325e-1665
0.03	3.504522975e-1667
0.03	1.051356892e-1668
0.03	3.154070676e-1670
0.03	9.462212028e-1672
0.03	2.838663608e-1673
0.03	8.515990824e-1675
0.03	2.554797247e-1676
0.04	1.721807922e-1400
0.04	6.887231688e-1402
0.04	2.754892675e-1403
0.04	1.101957070e-1404
0.04	4.407828280e-1406
0.04	1.763131312e-1407
0.04	7.052525248e-1409
0.04	2.821010099e-1410
0.04	1.128404040e-1411
0.04	4.513616160e-1413
0.04	1.805446464e-1414
0.04	7.221785856e-1416
0.04	2.888714342e-1417
0.04	1.155485737e-1418
0.04	4.621942948e-1420
0.04	1.848777179e-1421
0.04	7.395108716e-1423
0.04	2.958043486e-1424
0.04	1.183217394e-1425
0.04	4.732869576e-1427
0.04	1.893147830e-1428
0.04	7.572591320e-1430
0.04	3.029036528e-1431
0.04	1.211614611e-1432
0.04	4.846458444e-1434
0.04	1.938583378e-1435
0.04	7.754333512e-1437
0.04	3.101733405e-1438
0.04	1.240693362e-1439
0.04	4.962773448e-1441
0.04	1.985109379e-1442
0.04	7.940437516e-1444
0.04	3.176175006e-1445
0.04	1.270470002e-1446
0.04	5.081880008e-1448
0.04	2.032752003e-1449
0.04	8.131008012e-1451
0.04	3.252403205e-1452
0.04	1.300961282e-1453
0.04	5.203845128e-1455
0.04	2.081538051e-1456
0.04	8.326152204e-1458
0.04	3.330460882e-1459
0.04	1.332184353e-1460
0.04	5.328737412e-1462
0.04	2.131494965e-1463
0.04	8.525979860e-1465
0.04	3.410391944e-1466
0.04	1.364156778e-1467
0.04	5.456627112e-1469
0.04	2.182650845e-1470
0.04	8.730603380e-1472
0.04	3.492241352e-1473
0.04	1.396896541e-1474
0.04	5.587586164e-1476
0.04	2.235034466e-1477
0.04	8.940137864e-1479
0.04	3.576055146e-1480
0.04	1.430422058e-1481
0.04	5.721688232e-1483
0.04	2.288675293e-1484
0.04	9.154701172e-1486
0.04	3.661880469e-1487
0.04	1.464752188e-1488
0.04	5.859008752e-1490
0.04	2.343603501e-1491
0.04	9.374414004e-1493
0.04	3.749765602e-1494
0.04	1.499906241e-1495
0.04	5.999624964e-1497
0.04	2.399849986e-1498
0.04	9.599399944e-1500
0.04	3.839759978e-1501
0.04	1.535903991e-1502
0.04	6.143615964e-1504
0.04	2.457446386e-1505
0.04	9.829785544e-1507
0.04	3.931914218e-1508
0.04	1.572765687e-1509
0.04	6.291062748e-1511
0.04	2.516425099e-1512
0.04	1.006570040e-1513
0.04	4.026280160e-1515
0.04	1.610512064e-1516
0.04	6.442048256e-1518
0.04	2.576819302e-1519
0.04	1.030727721e-1520
0.04	4.122910884e-1522
0.04	1.649164354e-1523
0.04	6.596657416e-1525
0.04	2.638662966e-1526
0.04	1.055465186e-1527
0.04	4.221860744e-1529
0.04	1.688744298e-1530
0.04	6.754977192e-1532
0.04	2.701990877e-1533
