3.011	0.75275	0.5603996043	0.7417655342	0.5767553232	0.7350110559	0.5864518786	0.7302460048
3.0112	0.7528	0.5603607122	0.741828947	0.5767012913	0.7350848452	0.58638638	0.7303285988
3.0114	0.75285	0.5603217949	0.7418923618	0.5766472201	0.7351586383	0.5863208293	0.7304111986
3.0116	0.7529	0.5602828524	0.7419557784	0.5765931097	0.7352324352	0.5862552264	0.7304938042
3.0118	0.75295	0.5602438848	0.742019197	0.57653896	0.7353062359	0.5861895716	0.7305764153
3.012	0.753	0.560204892	0.7420826174	0.5764847711	0.7353800403	0.5861238647	0.7306590319
3.0122	0.75305	0.560165874	0.7421460396	0.5764305431	0.7354538484	0.5860581059	0.730741654
3.0124	0.7531	0.5601268308	0.7422094637	0.5763762758	0.7355276601	0.5859922953	0.7308242815
3.0126	0.75315	0.5600877625	0.7422728896	0.5763219694	0.7356014754	0.5859264328	0.7309069142
3.0128	0.7532	0.5600486689	0.7423363173	0.5762676238	0.7356752943	0.5858605186	0.7309895521
3.013	0.75325	0.5600095502	0.7423997468	0.576213239	0.7357491166	0.5857945526	0.7310721951
3.0132	0.7533	0.5599704063	0.742463178	0.5761588152	0.7358229424	0.585728535	0.731154843
3.0134	0.75335	0.5599312371	0.742526611	0.5761043522	0.7358967716	0.5856624658	0.7312374959
3.0136	0.7534	0.5598920428	0.7425900457	0.5760498502	0.7359706042	0.585596345	0.7313201536
3.0138	0.75345	0.5598528232	0.7426534821	0.5759953091	0.73604444	0.5855301727	0.731402816
3.014	0.7535	0.5598135785	0.7427169202	0.5759407289	0.7361182792	0.585463949	0.7314854831
3.0142	0.75355	0.5597743085	0.74278036	0.5758861097	0.7361921215	0.5853976738	0.7315681547
3.0144	0.7536	0.5597350134	0.7428438014	0.5758314515	0.736265967	0.5853313474	0.7316508307
3.0146	0.75365	0.559695693	0.7429072445	0.5757767543	0.7363398156	0.5852649696	0.7317335112
3.0148	0.7537	0.5596563474	0.7429706892	0.5757220181	0.7364136673	0.5851985407	0.7318161959
3.015	0.75375	0.5596169766	0.7430341356	0.575667243	0.736487522	0.5851320605	0.7318988848
3.0152	0.7538	0.5595775805	0.7430975835	0.5756124289	0.7365613797	0.5850655293	0.7319815778
3.0154	0.75385	0.5595381592	0.743161033	0.5755575759	0.7366352404	0.584998947	0.7320642748
3.0156	0.7539	0.5594987127	0.743224484	0.575502684	0.7367091039	0.5849323136	0.7321469757
3.0158	0.75395	0.559459241	0.7432879366	0.5754477531	0.7367829703	0.5848656294	0.7322296805
3.016	0.754	0.559419744	0.7433513908	0.5753927834	0.7368568395	0.5847988942	0.732312389
3.0162	0.75405	0.5593802218	0.7434148464	0.5753377749	0.7369307114	0.5847321082	0.7323951011
3.0164	0.7541	0.5593406743	0.7434783035	0.5752827275	0.737004586	0.5846652714	0.7324778168
3.0166	0.75415	0.5593011016	0.7435417621	0.5752276413	0.7370784633	0.5845983839	0.732560536
3.0168	0.7542	0.5592615036	0.7436052222	0.5751725163	0.7371523431	0.5845314457	0.7326432586
3.017	0.75425	0.5592218804	0.7436686837	0.5751173525	0.7372262256	0.5844644569	0.7327259844
3.0172	0.7543	0.559182232	0.7437321466	0.5750621499	0.7373001105	0.5843974175	0.7328087134
3.0174	0.75435	0.5591425582	0.743795611	0.5750069086	0.7373739979	0.5843303277	0.7328914456
3.0176	0.7544	0.5591028593	0.7438590767	0.5749516286	0.7374478878	0.5842631874	0.7329741807
3.0178	0.75445	0.559063135	0.7439225438	0.5748963098	0.73752178	0.5841959967	0.7330569188
3.018	0.7545	0.5590233855	0.7439860122	0.5748409524	0.7375956745	0.5841287557	0.7331396597
3.0182	0.75455	0.5589836107	0.744049482	0.5747855563	0.7376695713	0.5840614644	0.7332224034
3.0184	0.7546	0.5589438107	0.7441129531	0.5747301215	0.7377434703	0.5839941229	0.7333051497
3.0186	0.75465	0.5589039853	0.7441764255	0.5746746481	0.7378173715	0.5839267313	0.7333878986
3.0188	0.7547	0.5588641347	0.7442398992	0.5746191361	0.7378912749	0.5838592895	0.7334706499
3.019	0.75475	0.5588242588	0.7443033742	0.5745635855	0.7379651803	0.5837917978	0.7335534036
3.0192	0.7548	0.5587843576	0.7443668504	0.5745079963	0.7380390878	0.583724256	0.7336361596
3.0194	0.75485	0.5587444312	0.7444303278	0.5744523686	0.7381129972	0.5836566643	0.7337189179
3.0196	0.7549	0.5587044794	0.7444938065	0.5743967023	0.7381869086	0.5835890228	0.7338016782
3.0198	0.75495	0.5586645024	0.7445572863	0.5743409974	0.7382608219	0.5835213315	0.7338844405
3.02	0.755	0.5586245	0.7446207674	0.5742852541	0.7383347371	0.5834535904	0.7339672047
3.0202	0.75505	0.5585844723	0.7446842496	0.5742294723	0.738408654	0.5833857996	0.7340499708
3.0204	0.7551	0.5585444194	0.7447477329	0.5741736521	0.7384825727	0.5833179592	0.7341327386
3.0206	0.75515	0.5585043411	0.7448112174	0.5741177934	0.7385564931	0.5832500693	0.7342155081
3.0208	0.7552	0.5584642376	0.744874703	0.5740618962	0.7386304152	0.5831821298	0.7342982791
3.021	0.75525	0.5584241087	0.7449381897	0.5740059607	0.7387043388	0.5831141409	0.7343810516
3.0212	0.7553	0.5583839545	0.7450016774	0.5739499867	0.738778264	0.5830461026	0.7344638254
3.0214	0.75535	0.558343775	0.7450651662	0.5738939745	0.7388521908	0.582978015	0.7345466006
3.0216	0.7554	0.5583035701	0.7451286561	0.5738379238	0.738926119	0.5829098781	0.7346293769
3.0218	0.75545	0.55826334	0.745192147	0.5737818348	0.7390000486	0.582841692	0.7347121543
3.022	0.7555	0.5582230845	0.7452556389	0.5737257076	0.7390739796	0.5827734568	0.7347949328
3.0222	0.75555	0.5581828037	0.7453191318	0.573669542	0.7391479119	0.5827051725	0.7348777121
3.0224	0.7556	0.5581424975	0.7453826256	0.5736133382	0.7392218454	0.5826368391	0.7349604923
3.0226	0.75565	0.5581021661	0.7454461204	0.5735570961	0.7392957802	0.5825684568	0.7350432732
3.0228	0.7557	0.5580618092	0.7455096162	0.5735008158	0.7393697162	0.5825000256	0.7351260547
3.023	0.75575	0.5580214271	0.7455731128	0.5734444972	0.7394436533	0.5824315456	0.7352088368
3.0232	0.7558	0.5579810196	0.7456366104	0.5733881405	0.7395175915	0.5823630168	0.7352916193
3.0234	0.75585	0.5579405867	0.7457001088	0.5733317456	0.7395915307	0.5822944393	0.7353744022
3.0236	0.7559	0.5579001285	0.7457636081	0.5732753126	0.7396654709	0.5822258131	0.7354571854
3.0238	0.75595	0.5578596449	0.7458271083	0.5732188415	0.739739412	0.5821571384	0.7355399687
3.024	0.756	0.557819136	0.7458906093	0.5731623322	0.739813354	0.5820884151	0.7356227521
3.0242	0.75605	0.5577786017	0.7459541111	0.5731057849	0.7398872968	0.5820196433	0.7357055356
3.0244	0.7561	0.5577380421	0.7460176137	0.5730491994	0.7399612405	0.5819508232	0.7357883189
3.0246	0.75615	0.5576974571	0.746081117	0.572992576	0.7400351848	0.5818819547	0.735871102
3.0248	0.7562	0.5576568467	0.7461446212	0.5729359145	0.7401091299	0.5818130379	0.7359538848
3.025	0.75625	0.5576162109	0.746208126	0.572879215	0.7401830756	0.5817440729	0.7360366673
3.0252	0.7563	0.5575755498	0.7462716316	0.5728224775	0.7402570218	0.5816750598	0.7361194493
3.0254	0.75635	0.5575348633	0.7463351379	0.5727657021	0.7403309687	0.5816059985	0.7362022307
3.0256	0.7564	0.5574941514	0.7463986449	0.5727088887	0.740404916	0.5815368893	0.7362850115
3.0258	0.75645	0.5574534142	0.7464621525	0.5726520374	0.7404788638	0.5814677321	0.7363677915
3.026	0.7565	0.5574126515	0.7465256608	0.5725951482	0.7405528119	0.581398527	0.7364505707
3.0262	0.75655	0.5573718635	0.7465891697	0.5725382212	0.7406267604	0.5813292741	0.7365333489
3.0264	0.7566	0.55733105	0.7466526793	0.5724812562	0.7407007092	0.5812599734	0.7366161261
3.0266	0.75665	0.5572902112	0.7467161894	0.5724242535	0.7407746583	0.581190625	0.7366989022
3.0268	0.7567	0.5572493469	0.7467797002	0.5723672129	0.7408486075	0.5811212289	0.7367816771
3.027	0.75675	0.5572084573	0.7468432114	0.5723101345	0.7409225569	0.5810517853	0.7368644507
3.0272	0.7568	0.5571675423	0.7469067233	0.5722530183	0.7409965065	0.5809822942	0.7369472229
3.0274	0.75685	0.5571266018	0.7469702356	0.5721958644	0.741070456	0.5809127557	0.7370299936
3.0276	0.7569	0.557085636	0.7470337485	0.5721386728	0.7411444056	0.5808431697	0.7371127627
3.0278	0.75695	0.5570446447	0.7470972618	0.5720814435	0.7412183551	0.5807735365	0.7371955301
3.028	0.757	0.557003628	0.7471607756	0.5720241764	0.7412923045	0.580703856	0.7372782957
3.0282	0.75705	0.5569625859	0.7472242899	0.5719668717	0.7413662538	0.5806341283	0.7373610595
3.0284	0.7571	0.5569215184	0.7472878046	0.5719095294	0.7414402029	0.5805643535	0.7374438214
3.0286	0.75715	0.5568804254	0.7473513197	0.5718521495	0.7415141517	0.5804945317	0.7375265811
3.0288	0.7572	0.556839307	0.7474148352	0.5717947319	0.7415881003	0.5804246629	0.7376093388
3.029	0.75725	0.5567981632	0.7474783511	0.5717372768	0.7416620485	0.5803547471	0.7376920942
3.0292	0.7573	0.5567569939	0.7475418673	0.5716797841	0.7417359963	0.5802847845	0.7377748472
3.0294	0.75735	0.5567157992	0.7476053839	0.5716222539	0.7418099437	0.5802147752	0.7378575979
3.0296	0.7574	0.5566745791	0.7476689008	0.5715646861	0.7418838906	0.5801447191	0.737940346
3.0298	0.75745	0.5566333335	0.747732418	0.5715070809	0.7419578369	0.5800746163	0.7380230915
3.03	0.7575	0.5565920625	0.7477959355	0.5714494382	0.7420317827	0.580004467	0.7381058343
3.0302	0.75755	0.556550766	0.7478594533	0.5713917581	0.7421057278	0.5799342712	0.7381885743
3.0304	0.7576	0.5565094441	0.7479229713	0.5713340405	0.7421796722	0.5798640289	0.7382713115
3.0306	0.75765	0.5564680967	0.7479864896	0.5712762856	0.7422536159	0.5797937402	0.7383540456
3.0308	0.7577	0.5564267239	0.7480500081	0.5712184933	0.7423275588	0.5797234053	0.7384367767
3.031	0.75775	0.5563853256	0.7481135267	0.5711606636	0.7424015008	0.5796530241	0.7385195045
3.0312	0.7578	0.5563439018	0.7481770456	0.5711027966	0.742475442	0.5795825967	0.7386022292
3.0314	0.75785	0.5563024526	0.7482405646	0.5710448922	0.7425493822	0.5795121232	0.7386849504
3.0316	0.7579	0.5562609778	0.7483040837	0.5709869506	0.7426233215	0.5794416036	0.7387676682
3.0318	0.75795	0.5562194777	0.748367603	0.5709289718	0.7426972597	0.5793710381	0.7388503825
3.032	0.758	0.556177952	0.7484311223	0.5708709556	0.7427711968	0.5793004267	0.7389330931
3.0322	0.75805	0.5561364009	0.7484946418	0.5708129023	0.7428451328	0.5792297695	0.7390158
3.0324	0.7581	0.5560948242	0.7485581613	0.5707548118	0.7429190675	0.5791590665	0.7390985031
3.0326	0.75815	0.5560532221	0.7486216808	0.5706966841	0.7429930011	0.5790883178	0.7391812022
3.0328	0.7582	0.5560115945	0.7486852004	0.5706385193	0.7430669333	0.5790175234	0.7392638973
3.033	0.75825	0.5559699414	0.74874872	0.5705803173	0.7431408643	0.5789466836	0.7393465884
3.0332	0.7583	0.5559282629	0.7488122396	0.5705220782	0.7432147938	0.5788757982	0.7394292752
3.0334	0.75835	0.5558865588	0.7488757592	0.5704638021	0.7432887219	0.5788048674	0.7395119577
3.0336	0.7584	0.5558448292	0.7489392787	0.5704054889	0.7433626485	0.5787338913	0.7395946358
3.0338	0.75845	0.5558030741	0.7490027981	0.5703471387	0.7434365735	0.5786628699	0.7396773095
3.034	0.7585	0.5557612935	0.7490663175	0.5702887514	0.743510497	0.5785918033	0.7397599785
3.0342	0.75855	0.5557194874	0.7491298368	0.5702303272	0.7435844188	0.5785206915	0.7398426429
3.0344	0.7586	0.5556776558	0.7491933559	0.570171866	0.7436583389	0.5784495347	0.7399253026
3.0346	0.75865	0.5556357986	0.7492568749	0.5701133679	0.7437322573	0.5783783329	0.7400079573
3.0348	0.7587	0.555593916	0.7493203937	0.5700548329	0.7438061739	0.5783070862	0.7400906072
3.035	0.75875	0.5555520078	0.7493839124	0.569996261	0.7438800887	0.5782357946	0.7401732519
3.0352	0.7588	0.5555100741	0.7494474309	0.5699376522	0.7439540015	0.5781644583	0.7402558916
3.0354	0.75885	0.5554681149	0.7495109491	0.5698790066	0.7440279124	0.5780930772	0.740338526
3.0356	0.7589	0.5554261301	0.7495744671	0.5698203241	0.7441018214	0.5780216515	0.740421155
3.0358	0.75895	0.5553841198	0.7496379849	0.5697616049	0.7441757282	0.5779501813	0.7405037787
3.036	0.759	0.555342084	0.7497015024	0.5697028489	0.744249633	0.5778786665	0.7405863968
3.0362	0.75905	0.5553000226	0.7497650195	0.5696440562	0.7443235356	0.5778071073	0.7406690093
3.0364	0.7591	0.5552579357	0.7498285364	0.5695852267	0.7443974361	0.5777355038	0.7407516161
3.0366	0.75915	0.5552158233	0.749892053	0.5695263606	0.7444713343	0.577663856	0.7408342171
3.0368	0.7592	0.5551736852	0.7499555692	0.5694674578	0.7445452302	0.577592164	0.7409168122
3.037	0.75925	0.5551315217	0.750019085	0.5694085183	0.7446191237	0.5775204279	0.7409994014
3.0372	0.7593	0.5550893326	0.7500826005	0.5693495422	0.7446930148	0.5774486477	0.7410819844
3.0374	0.75935	0.5550471179	0.7501461155	0.5692905295	0.7447669035	0.5773768235	0.7411645613
3.0376	0.7594	0.5550048777	0.7502096301	0.5692314803	0.7448407897	0.5773049554	0.7412471319
3.0378	0.75945	0.5549626119	0.7502731443	0.5691723945	0.7449146733	0.5772330435	0.7413296961
3.038	0.7595	0.5549203205	0.750336658	0.5691132722	0.7449885543	0.5771610878	0.7414122539
3.0382	0.75955	0.5548780036	0.7504001712	0.5690541133	0.7450624327	0.5770890885	0.7414948051
3.0384	0.7596	0.5548356611	0.750463684	0.5689949181	0.7451363084	0.5770170455	0.7415773497
3.0386	0.75965	0.554793293	0.7505271962	0.5689356863	0.7452101813	0.5769449589	0.7416598876
3.0388	0.7597	0.5547508993	0.7505907078	0.5688764182	0.7452840514	0.5768728289	0.7417424186
3.039	0.75975	0.5547084801	0.7506542189	0.5688171136	0.7453579186	0.5768006555	0.7418249427
3.0392	0.7598	0.5546660352	0.7507177295	0.5687577727	0.7454317829	0.5767284388	0.7419074597
3.0394	0.75985	0.5546235648	0.7507812394	0.5686983954	0.7455056443	0.5766561788	0.7419899697
3.0396	0.7599	0.5545810688	0.7508447487	0.5686389819	0.7455795026	0.5765838757	0.7420724724
3.0398	0.75995	0.5545385472	0.7509082574	0.568579532	0.7456533579	0.5765115295	0.7421549678
3.04	0.76	0.554496	0.7509717654	0.5685200458	0.7457272101	0.5764391402	0.7422374558
3.0402	0.76005	0.5544534272	0.7510352727	0.5684605235	0.7458010591	0.576366708	0.7423199364
3.0404	0.7601	0.5544108288	0.7510987794	0.5684009649	0.7458749049	0.5762942329	0.7424024093
3.0406	0.76015	0.5543682048	0.7511622853	0.5683413701	0.7459487474	0.5762217151	0.7424848746
3.0408	0.7602	0.5543255552	0.7512257905	0.5682817391	0.7460225866	0.5761491545	0.7425673321
3.041	0.76025	0.5542828799	0.751289295	0.568222072	0.7460964224	0.5760765513	0.7426497817
3.0412	0.7603	0.5542401791	0.7513527986	0.5681623688	0.7461702548	0.5760039055	0.7427322234
3.0414	0.76035	0.5541974526	0.7514163015	0.5681026295	0.7462440837	0.5759312172	0.742814657
3.0416	0.7604	0.5541547005	0.7514798036	0.5680428541	0.7463179091	0.5758584865	0.7428970825
3.0418	0.76045	0.5541119228	0.7515433048	0.5679830428	0.7463917309	0.5757857135	0.7429794997
3.042	0.7605	0.5540691195	0.7516068052	0.5679231954	0.7464655491	0.5757128982	0.7430619085
3.0422	0.76055	0.5540262905	0.7516703047	0.567863312	0.7465393636	0.5756400407	0.743144309
3.0424	0.7606	0.5539834359	0.7517338034	0.5678033926	0.7466131743	0.5755671411	0.7432267009
3.0426	0.76065	0.5539405557	0.7517973011	0.5677434374	0.7466869813	0.5754941995	0.7433090842
3.0428	0.7607	0.5538976498	0.7518607979	0.5676834462	0.7467607844	0.5754212159	0.7433914588
3.043	0.76075	0.5538547183	0.7519242937	0.5676234192	0.7468345837	0.5753481905	0.7434738245
3.0432	0.7608	0.5538117612	0.7519877886	0.5675633563	0.746908379	0.5752751232	0.7435561814
3.0434	0.76085	0.5537687783	0.7520512825	0.5675032575	0.7469821703	0.5752020143	0.7436385293
3.0436	0.7609	0.5537257699	0.7521147754	0.567443123	0.7470559576	0.5751288637	0.743720868
3.0438	0.76095	0.5536827358	0.7521782672	0.5673829528	0.7471297408	0.5750556715	0.7438031976
3.044	0.761	0.553639676	0.752241758	0.5673227467	0.7472035198	0.5749824378	0.7438855179
3.0442	0.76105	0.5535965906	0.7523052478	0.567262505	0.7472772947	0.5749091628	0.7439678289
3.0444	0.7611	0.5535534795	0.7523687364	0.5672022276	0.7473510652	0.5748358464	0.7440501304
3.0446	0.76115	0.5535103427	0.752432224	0.5671419145	0.7474248315	0.5747624887	0.7441324223
3.0448	0.7612	0.5534671803	0.7524957104	0.5670815658	0.7474985934	0.5746890899	0.7442147045
3.045	0.76125	0.5534239922	0.7525591956	0.5670211815	0.747572351	0.57461565	0.744296977
3.0452	0.7613	0.5533807784	0.7526226797	0.5669607616	0.747646104	0.5745421691	0.7443792397
3.0454	0.76135	0.553337539	0.7526861627	0.5669003061	0.7477198526	0.5744686472	0.7444614924
3.0456	0.7614	0.5532942738	0.7527496444	0.5668398151	0.7477935966	0.5743950845	0.7445437351
3.0458	0.76145	0.553250983	0.7528131249	0.5667792887	0.7478673359	0.574321481	0.7446259677
3.046	0.7615	0.5532076665	0.7528766041	0.5667187267	0.7479410706	0.5742478368	0.7447081901
3.0462	0.76155	0.5531643243	0.7529400821	0.5666581294	0.7480148006	0.574174152	0.7447904021
3.0464	0.7616	0.5531209564	0.7530035588	0.5665974966	0.7480885258	0.5741004267	0.7448726038
3.0466	0.76165	0.5530775628	0.7530670342	0.5665368284	0.7481622462	0.5740266609	0.7449547949
3.0468	0.7617	0.5530341435	0.7531305082	0.5664761249	0.7482359617	0.5739528548	0.7450369755
3.047	0.76175	0.5529906986	0.7531939809	0.566415386	0.7483096723	0.5738790083	0.7451191453
3.0472	0.7618	0.5529472279	0.7532574523	0.5663546119	0.7483833779	0.5738051216	0.7452013044
3.0474	0.76185	0.5529037315	0.7533209222	0.5662938025	0.7484570785	0.5737311948	0.7452834526
3.0476	0.7619	0.5528602094	0.7533843908	0.5662329578	0.748530774	0.5736572279	0.7453655899
3.0478	0.76195	0.5528166615	0.7534478579	0.5661720779	0.7486044644	0.5735832211	0.7454477161
3.048	0.762	0.552773088	0.7535113236	0.5661111628	0.7486781495	0.5735091744	0.7455298311
3.0482	0.76205	0.5527294887	0.7535747878	0.5660502126	0.7487518294	0.5734350879	0.7456119349
3.0484	0.7621	0.5526858638	0.7536382505	0.5659892272	0.7488255041	0.5733609616	0.7456940273
3.0486	0.76215	0.552642213	0.7537017118	0.5659282068	0.7488991734	0.5732867957	0.7457761083
3.0488	0.7622	0.5525985366	0.7537651715	0.5658671513	0.7489728373	0.5732125902	0.7458581778
3.049	0.76225	0.5525548344	0.7538286296	0.5658060607	0.7490464957	0.5731383453	0.7459402357
3.0492	0.7623	0.5525111065	0.7538920862	0.5657449351	0.7491201486	0.5730640609	0.7460222818
3.0494	0.76235	0.5524673529	0.7539555412	0.5656837745	0.749193796	0.5729897372	0.7461043162
3.0496	0.7624	0.5524235735	0.7540189946	0.565622579	0.7492674378	0.5729153743	0.7461863386
3.0498	0.76245	0.5523797684	0.7540824463	0.5655613485	0.7493410739	0.5728409723	0.7462683491
3.05	0.7625	0.5523359375	0.7541458964	0.5655000832	0.7494147043	0.5727665311	0.7463503474
3.0502	0.76255	0.5522920809	0.7542093449	0.5654387829	0.7494883289	0.572692051	0.7464323336
3.0504	0.7626	0.5522481985	0.7542727916	0.5653774479	0.7495619477	0.572617532	0.7465143075
3.0506	0.76265	0.5522042904	0.7543362366	0.565316078	0.7496355607	0.5725429742	0.7465962691
3.0508	0.7627	0.5521603565	0.7543996799	0.5652546733	0.7497091677	0.5724683776	0.7466782181
3.051	0.76275	0.5521163968	0.7544631215	0.5651932339	0.7497827687	0.5723937424	0.7467601547
3.0512	0.7628	0.5520724114	0.7545265613	0.5651317598	0.7498563637	0.5723190686	0.7468420785
3.0514	0.76285	0.5520284002	0.7545899993	0.565070251	0.7499299527	0.5722443563	0.7469239897
3.0516	0.7629	0.5519843632	0.7546534354	0.5650087075	0.7500035354	0.5721696056	0.747005888
3.0518	0.76295	0.5519403005	0.7547168698	0.5649471293	0.7500771121	0.5720948166	0.7470877734
3.052	0.763	0.551896212	0.7547803023	0.5648855166	0.7501506824	0.5720199893	0.7471696457
3.0522	0.76305	0.5518520977	0.7548437329	0.5648238693	0.7502242465	0.5719451239	0.747251505
3.0524	0.7631	0.5518079576	0.7549071616	0.5647621875	0.7502978042	0.5718702205	0.747333351
3.0526	0.76315	0.5517637918	0.7549705884	0.5647004711	0.7503713556	0.571795279	0.7474151838
3.0528	0.7632	0.5517196001	0.7550340133	0.5646387203	0.7504449005	0.5717202997	0.7474970031
3.053	0.76325	0.5516753827	0.7550974362	0.564576935	0.7505184388	0.5716452825	0.747578809
3.0532	0.7633	0.5516311395	0.7551608571	0.5645151152	0.7505919707	0.5715702276	0.7476606013
3.0534	0.76335	0.5515868704	0.755224276	0.5644532611	0.7506654959	0.5714951351	0.74774238
3.0536	0.7634	0.5515425756	0.755287693	0.5643913727	0.7507390144	0.5714200051	0.7478241448
3.0538	0.76345	0.5514982549	0.7553511078	0.5643294499	0.7508125263	0.5713448375	0.7479058959
3.054	0.7635	0.5514539085	0.7554145206	0.5642674928	0.7508860314	0.5712696326	0.7479876329
3.0542	0.76355	0.5514095362	0.7554779314	0.5642055014	0.7509595296	0.5711943903	0.748069356
3.0544	0.7636	0.5513651382	0.75554134	0.5641434758	0.751033021	0.5711191109	0.7481510649
3.0546	0.76365	0.5513207143	0.7556047465	0.5640814159	0.7511065054	0.5710437943	0.7482327596
